"Plot Title: 10324640"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10324640, SEN S/N: 10324640)","Coupler Detached (LGR S/N: 10324640)","Coupler Attached (LGR S/N: 10324640)","Host Connected (LGR S/N: 10324640)","Stopped (LGR S/N: 10324640)","End Of File (LGR S/N: 10324640)"
45,05/30/20 12:00:00 PM,7.192,,,,,
46,05/30/20 01:00:00 PM,7.419,,,,,
47,05/30/20 02:00:00 PM,7.619,,,,,
48,05/30/20 03:00:00 PM,7.670,,,,,
49,05/30/20 04:00:00 PM,7.795,,,,,
50,05/30/20 05:00:00 PM,8.045,,,,,
51,05/30/20 06:00:00 PM,8.020,,,,,
52,05/30/20 07:00:00 PM,8.145,,,,,
53,05/30/20 08:00:00 PM,8.220,,,,,
54,05/30/20 09:00:00 PM,8.170,,,,,
55,05/30/20 10:00:00 PM,8.070,,,,,
56,05/30/20 11:00:00 PM,7.970,,,,,
57,05/31/20 12:00:00 AM,7.845,,,,,
58,05/31/20 01:00:00 AM,7.720,,,,,
59,05/31/20 02:00:00 AM,7.619,,,,,
60,05/31/20 03:00:00 AM,7.544,,,,,
61,05/31/20 04:00:00 AM,7.419,,,,,
62,05/31/20 05:00:00 AM,7.293,,,,,
63,05/31/20 06:00:00 AM,7.192,,,,,
64,05/31/20 07:00:00 AM,7.116,,,,,
65,05/31/20 08:00:00 AM,7.041,,,,,
66,05/31/20 09:00:00 AM,7.116,,,,,
67,05/31/20 10:00:00 AM,7.217,,,,,
68,05/31/20 11:00:00 AM,7.444,,,,,
69,05/31/20 12:00:00 PM,7.695,,,,,
70,05/31/20 01:00:00 PM,7.970,,,,,
71,05/31/20 02:00:00 PM,8.045,,,,,
72,05/31/20 03:00:00 PM,8.444,,,,,
73,05/31/20 04:00:00 PM,8.618,,,,,
74,05/31/20 05:00:00 PM,8.866,,,,,
75,05/31/20 06:00:00 PM,9.139,,,,,
76,05/31/20 07:00:00 PM,9.287,,,,,
77,05/31/20 08:00:00 PM,9.336,,,,,
78,05/31/20 09:00:00 PM,9.188,,,,,
79,05/31/20 10:00:00 PM,9.089,,,,,
80,05/31/20 11:00:00 PM,8.965,,,,,
81,06/01/20 12:00:00 AM,8.866,,,,,
82,06/01/20 01:00:00 AM,8.742,,,,,
83,06/01/20 02:00:00 AM,8.618,,,,,
84,06/01/20 03:00:00 AM,8.469,,,,,
85,06/01/20 04:00:00 AM,8.270,,,,,
86,06/01/20 05:00:00 AM,8.045,,,,,
87,06/01/20 06:00:00 AM,7.845,,,,,
88,06/01/20 07:00:00 AM,7.670,,,,,
89,06/01/20 08:00:00 AM,7.670,,,,,
90,06/01/20 09:00:00 AM,7.645,,,,,
91,06/01/20 10:00:00 AM,7.720,,,,,
92,06/01/20 11:00:00 AM,7.945,,,,,
93,06/01/20 12:00:00 PM,8.045,,,,,
94,06/01/20 01:00:00 PM,8.145,,,,,
95,06/01/20 02:00:00 PM,8.494,,,,,
96,06/01/20 03:00:00 PM,8.519,,,,,
97,06/01/20 04:00:00 PM,8.568,,,,,
98,06/01/20 05:00:00 PM,8.767,,,,,
99,06/01/20 06:00:00 PM,8.841,,,,,
100,06/01/20 07:00:00 PM,8.792,,,,,
101,06/01/20 08:00:00 PM,8.643,,,,,
102,06/01/20 09:00:00 PM,8.519,,,,,
103,06/01/20 10:00:00 PM,8.270,,,,,
104,06/01/20 11:00:00 PM,7.945,,,,,
105,06/02/20 12:00:00 AM,7.770,,,,,
106,06/02/20 01:00:00 AM,7.695,,,,,
107,06/02/20 02:00:00 AM,7.670,,,,,
108,06/02/20 03:00:00 AM,7.594,,,,,
109,06/02/20 04:00:00 AM,7.444,,,,,
110,06/02/20 05:00:00 AM,7.242,,,,,
111,06/02/20 06:00:00 AM,7.041,,,,,
112,06/02/20 07:00:00 AM,6.889,,,,,
113,06/02/20 08:00:00 AM,6.788,,,,,
114,06/02/20 09:00:00 AM,6.763,,,,,
115,06/02/20 10:00:00 AM,6.864,,,,,
116,06/02/20 11:00:00 AM,6.889,,,,,
117,06/02/20 12:00:00 PM,6.990,,,,,
118,06/02/20 01:00:00 PM,6.965,,,,,
119,06/02/20 02:00:00 PM,7.091,,,,,
120,06/02/20 03:00:00 PM,7.091,,,,,
121,06/02/20 04:00:00 PM,7.041,,,,,
122,06/02/20 05:00:00 PM,7.167,,,,,
123,06/02/20 06:00:00 PM,7.293,,,,,
124,06/02/20 07:00:00 PM,7.293,,,,,
125,06/02/20 08:00:00 PM,7.293,,,,,
126,06/02/20 09:00:00 PM,7.242,,,,,
127,06/02/20 10:00:00 PM,7.192,,,,,
128,06/02/20 11:00:00 PM,7.192,,,,,
129,06/03/20 12:00:00 AM,7.167,,,,,
130,06/03/20 01:00:00 AM,7.167,,,,,
131,06/03/20 02:00:00 AM,7.116,,,,,
132,06/03/20 03:00:00 AM,7.041,,,,,
133,06/03/20 04:00:00 AM,6.889,,,,,
134,06/03/20 05:00:00 AM,6.737,,,,,
135,06/03/20 06:00:00 AM,6.585,,,,,
136,06/03/20 07:00:00 AM,6.509,,,,,
137,06/03/20 08:00:00 AM,6.458,,,,,
138,06/03/20 09:00:00 AM,6.458,,,,,
139,06/03/20 10:00:00 AM,6.484,,,,,
140,06/03/20 11:00:00 AM,6.433,,,,,
141,06/03/20 12:00:00 PM,6.382,,,,,
142,06/03/20 01:00:00 PM,6.433,,,,,
143,06/03/20 02:00:00 PM,6.585,,,,,
144,06/03/20 03:00:00 PM,6.712,,,,,
145,06/03/20 04:00:00 PM,6.940,,,,,
146,06/03/20 05:00:00 PM,7.192,,,,,
147,06/03/20 06:00:00 PM,7.494,,,,,
148,06/03/20 07:00:00 PM,7.544,,,,,
149,06/03/20 08:00:00 PM,7.544,,,,,
150,06/03/20 09:00:00 PM,7.544,,,,,
151,06/03/20 10:00:00 PM,7.444,,,,,
152,06/03/20 11:00:00 PM,7.343,,,,,
153,06/04/20 12:00:00 AM,7.393,,,,,
154,06/04/20 01:00:00 AM,7.419,,,,,
155,06/04/20 02:00:00 AM,7.444,,,,,
156,06/04/20 03:00:00 AM,7.393,,,,,
157,06/04/20 04:00:00 AM,7.318,,,,,
158,06/04/20 05:00:00 AM,7.242,,,,,
159,06/04/20 06:00:00 AM,7.116,,,,,
160,06/04/20 07:00:00 AM,6.965,,,,,
161,06/04/20 08:00:00 AM,6.839,,,,,
162,06/04/20 09:00:00 AM,6.763,,,,,
163,06/04/20 10:00:00 AM,6.813,,,,,
164,06/04/20 11:00:00 AM,6.914,,,,,
165,06/04/20 12:00:00 PM,7.192,,,,,
166,06/04/20 01:00:00 PM,7.343,,,,,
167,06/04/20 02:00:00 PM,7.519,,,,,
168,06/04/20 03:00:00 PM,7.770,,,,,
169,06/04/20 04:00:00 PM,8.020,,,,,
170,06/04/20 05:00:00 PM,8.145,,,,,
171,06/04/20 06:00:00 PM,8.120,,,,,
172,06/04/20 07:00:00 PM,8.170,,,,,
173,06/04/20 08:00:00 PM,8.070,,,,,
174,06/04/20 09:00:00 PM,7.995,,,,,
175,06/04/20 10:00:00 PM,7.870,,,,,
176,06/04/20 11:00:00 PM,7.770,,,,,
177,06/05/20 12:00:00 AM,7.745,,,,,
178,06/05/20 01:00:00 AM,7.645,,,,,
179,06/05/20 02:00:00 AM,7.544,,,,,
180,06/05/20 03:00:00 AM,7.419,,,,,
181,06/05/20 04:00:00 AM,7.268,,,,,
182,06/05/20 05:00:00 AM,7.041,,,,,
183,06/05/20 06:00:00 AM,6.864,,,,,
184,06/05/20 07:00:00 AM,6.763,,,,,
185,06/05/20 08:00:00 AM,6.687,,,,,
186,06/05/20 09:00:00 AM,6.712,,,,,
187,06/05/20 10:00:00 AM,6.813,,,,,
188,06/05/20 11:00:00 AM,7.015,,,,,
189,06/05/20 12:00:00 PM,7.217,,,,,
190,06/05/20 01:00:00 PM,7.419,,,,,
191,06/05/20 02:00:00 PM,7.318,,,,,
192,06/05/20 03:00:00 PM,7.544,,,,,
193,06/05/20 04:00:00 PM,7.720,,,,,
194,06/05/20 05:00:00 PM,7.670,,,,,
195,06/05/20 06:00:00 PM,7.795,,,,,
196,06/05/20 07:00:00 PM,7.870,,,,,
197,06/05/20 08:00:00 PM,7.895,,,,,
198,06/05/20 09:00:00 PM,7.945,,,,,
199,06/05/20 10:00:00 PM,7.970,,,,,
200,06/05/20 11:00:00 PM,7.920,,,,,
201,06/06/20 12:00:00 AM,7.820,,,,,
202,06/06/20 01:00:00 AM,7.670,,,,,
203,06/06/20 02:00:00 AM,7.544,,,,,
204,06/06/20 03:00:00 AM,7.419,,,,,
205,06/06/20 04:00:00 AM,7.268,,,,,
206,06/06/20 05:00:00 AM,7.091,,,,,
207,06/06/20 06:00:00 AM,6.914,,,,,
208,06/06/20 07:00:00 AM,6.737,,,,,
209,06/06/20 08:00:00 AM,6.661,,,,,
210,06/06/20 09:00:00 AM,6.712,,,,,
211,06/06/20 10:00:00 AM,6.839,,,,,
212,06/06/20 11:00:00 AM,7.041,,,,,
213,06/06/20 12:00:00 PM,7.368,,,,,
214,06/06/20 01:00:00 PM,7.544,,,,,
215,06/06/20 02:00:00 PM,7.544,,,,,
216,06/06/20 03:00:00 PM,7.845,,,,,
217,06/06/20 04:00:00 PM,8.045,,,,,
218,06/06/20 05:00:00 PM,8.095,,,,,
219,06/06/20 06:00:00 PM,8.070,,,,,
220,06/06/20 07:00:00 PM,8.270,,,,,
221,06/06/20 08:00:00 PM,8.245,,,,,
222,06/06/20 09:00:00 PM,8.245,,,,,
223,06/06/20 10:00:00 PM,8.070,,,,,
224,06/06/20 11:00:00 PM,7.745,,,,,
225,06/07/20 12:00:00 AM,7.469,,,,,
226,06/07/20 01:00:00 AM,7.242,,,,,
227,06/07/20 02:00:00 AM,7.116,,,,,
228,06/07/20 03:00:00 AM,7.015,,,,,
229,06/07/20 04:00:00 AM,6.889,,,,,
230,06/07/20 05:00:00 AM,6.788,,,,,
231,06/07/20 06:00:00 AM,6.661,,,,,
232,06/07/20 07:00:00 AM,6.585,,,,,
233,06/07/20 08:00:00 AM,6.535,,,,,
234,06/07/20 09:00:00 AM,6.560,,,,,
235,06/07/20 10:00:00 AM,6.712,,,,,
236,06/07/20 11:00:00 AM,6.940,,,,,
237,06/07/20 12:00:00 PM,7.217,,,,,
238,06/07/20 01:00:00 PM,7.544,,,,,
239,06/07/20 02:00:00 PM,7.770,,,,,
240,06/07/20 03:00:00 PM,7.895,,,,,
241,06/07/20 04:00:00 PM,8.045,,,,,
242,06/07/20 05:00:00 PM,8.245,,,,,
243,06/07/20 06:00:00 PM,8.319,,,,,
244,06/07/20 07:00:00 PM,8.295,,,,,
245,06/07/20 08:00:00 PM,8.295,,,,,
246,06/07/20 09:00:00 PM,8.195,,,,,
247,06/07/20 10:00:00 PM,8.145,,,,,
248,06/07/20 11:00:00 PM,8.045,,,,,
249,06/08/20 12:00:00 AM,7.945,,,,,
250,06/08/20 01:00:00 AM,7.945,,,,,
251,06/08/20 02:00:00 AM,7.845,,,,,
252,06/08/20 03:00:00 AM,7.695,,,,,
253,06/08/20 04:00:00 AM,7.519,,,,,
254,06/08/20 05:00:00 AM,7.368,,,,,
255,06/08/20 06:00:00 AM,7.268,,,,,
256,06/08/20 07:00:00 AM,7.242,,,,,
257,06/08/20 08:00:00 AM,7.242,,,,,
258,06/08/20 09:00:00 AM,7.242,,,,,
259,06/08/20 10:00:00 AM,7.242,,,,,
260,06/08/20 11:00:00 AM,7.242,,,,,
261,06/08/20 12:00:00 PM,7.293,,,,,
262,06/08/20 01:00:00 PM,7.419,,,,,
263,06/08/20 02:00:00 PM,7.594,,,,,
264,06/08/20 03:00:00 PM,7.970,,,,,
265,06/08/20 04:00:00 PM,8.270,,,,,
266,06/08/20 05:00:00 PM,8.543,,,,,
267,06/08/20 06:00:00 PM,8.693,,,,,
268,06/08/20 07:00:00 PM,8.593,,,,,
269,06/08/20 08:00:00 PM,8.444,,,,,
270,06/08/20 09:00:00 PM,8.419,,,,,
271,06/08/20 10:00:00 PM,8.469,,,,,
272,06/08/20 11:00:00 PM,8.419,,,,,
273,06/09/20 12:00:00 AM,8.270,,,,,
274,06/09/20 01:00:00 AM,8.145,,,,,
275,06/09/20 02:00:00 AM,8.070,,,,,
276,06/09/20 03:00:00 AM,7.945,,,,,
277,06/09/20 04:00:00 AM,7.795,,,,,
278,06/09/20 05:00:00 AM,7.619,,,,,
279,06/09/20 06:00:00 AM,7.469,,,,,
280,06/09/20 07:00:00 AM,7.343,,,,,
281,06/09/20 08:00:00 AM,7.217,,,,,
282,06/09/20 09:00:00 AM,7.242,,,,,
283,06/09/20 10:00:00 AM,7.343,,,,,
284,06/09/20 11:00:00 AM,7.393,,,,,
285,06/09/20 12:00:00 PM,7.594,,,,,
286,06/09/20 01:00:00 PM,7.895,,,,,
287,06/09/20 02:00:00 PM,8.245,,,,,
288,06/09/20 03:00:00 PM,8.170,,,,,
289,06/09/20 04:00:00 PM,8.220,,,,,
290,06/09/20 05:00:00 PM,8.369,,,,,
291,06/09/20 06:00:00 PM,8.543,,,,,
292,06/09/20 07:00:00 PM,8.643,,,,,
293,06/09/20 08:00:00 PM,8.693,,,,,
294,06/09/20 09:00:00 PM,8.618,,,,,
295,06/09/20 10:00:00 PM,8.519,,,,,
296,06/09/20 11:00:00 PM,8.444,,,,,
297,06/10/20 12:00:00 AM,8.295,,,,,
298,06/10/20 01:00:00 AM,8.095,,,,,
299,06/10/20 02:00:00 AM,7.920,,,,,
300,06/10/20 03:00:00 AM,7.745,,,,,
301,06/10/20 04:00:00 AM,7.594,,,,,
302,06/10/20 05:00:00 AM,7.444,,,,,
303,06/10/20 06:00:00 AM,7.268,,,,,
304,06/10/20 07:00:00 AM,7.142,,,,,
305,06/10/20 08:00:00 AM,7.091,,,,,
306,06/10/20 09:00:00 AM,7.167,,,,,
307,06/10/20 10:00:00 AM,7.343,,,,,
308,06/10/20 11:00:00 AM,7.594,,,,,
309,06/10/20 12:00:00 PM,7.920,,,,,
310,06/10/20 01:00:00 PM,8.245,,,,,
311,06/10/20 02:00:00 PM,8.543,,,,,
312,06/10/20 03:00:00 PM,8.792,,,,,
313,06/10/20 04:00:00 PM,9.361,,,,,
314,06/10/20 05:00:00 PM,9.509,,,,,
315,06/10/20 06:00:00 PM,9.583,,,,,
316,06/10/20 07:00:00 PM,9.756,,,,,
317,06/10/20 08:00:00 PM,9.928,,,,,
318,06/10/20 09:00:00 PM,10.075,,,,,
319,06/10/20 10:00:00 PM,9.805,,,,,
320,06/10/20 11:00:00 PM,9.386,,,,,
321,06/11/20 12:00:00 AM,9.139,,,,,
322,06/11/20 01:00:00 AM,9.114,,,,,
323,06/11/20 02:00:00 AM,9.114,,,,,
324,06/11/20 03:00:00 AM,8.965,,,,,
325,06/11/20 04:00:00 AM,8.717,,,,,
326,06/11/20 05:00:00 AM,8.444,,,,,
327,06/11/20 06:00:00 AM,8.295,,,,,
328,06/11/20 07:00:00 AM,8.220,,,,,
329,06/11/20 08:00:00 AM,8.270,,,,,
330,06/11/20 09:00:00 AM,8.295,,,,,
331,06/11/20 10:00:00 AM,8.494,,,,,
332,06/11/20 11:00:00 AM,8.817,,,,,
333,06/11/20 12:00:00 PM,9.188,,,,,
334,06/11/20 01:00:00 PM,9.657,,,,,
335,06/11/20 02:00:00 PM,9.977,,,,,
336,06/11/20 03:00:00 PM,10.296,,,,,
337,06/11/20 04:00:00 PM,10.492,,,,,
338,06/11/20 05:00:00 PM,10.810,,,,,
339,06/11/20 06:00:00 PM,11.053,,,,,
340,06/11/20 07:00:00 PM,11.053,,,,,
341,06/11/20 08:00:00 PM,11.005,,,,,
342,06/11/20 09:00:00 PM,10.907,,,,,
343,06/11/20 10:00:00 PM,10.736,,,,,
344,06/11/20 11:00:00 PM,10.516,,,,,
345,06/12/20 12:00:00 AM,10.296,,,,,
346,06/12/20 01:00:00 AM,10.051,,,,,
347,06/12/20 02:00:00 AM,9.805,,,,,
348,06/12/20 03:00:00 AM,9.583,,,,,
349,06/12/20 04:00:00 AM,9.386,,,,,
350,06/12/20 05:00:00 AM,9.238,,,,,
351,06/12/20 06:00:00 AM,9.089,,,,,
352,06/12/20 07:00:00 AM,8.941,,,,,
353,06/12/20 08:00:00 AM,8.792,,,,,
354,06/12/20 09:00:00 AM,8.891,,,,,
355,06/12/20 10:00:00 AM,9.163,,,,,
356,06/12/20 11:00:00 AM,9.262,,,,,
357,06/12/20 12:00:00 PM,9.410,,,,,
358,06/12/20 01:00:00 PM,9.657,,,,,
359,06/12/20 02:00:00 PM,9.977,,,,,
360,06/12/20 03:00:00 PM,10.051,,,,,
361,06/12/20 04:00:00 PM,10.001,,,,,
362,06/12/20 05:00:00 PM,10.051,,,,,
363,06/12/20 06:00:00 PM,10.026,,,,,
364,06/12/20 07:00:00 PM,9.977,,,,,
365,06/12/20 08:00:00 PM,9.879,,,,,
366,06/12/20 09:00:00 PM,9.731,,,,,
367,06/12/20 10:00:00 PM,9.485,,,,,
368,06/12/20 11:00:00 PM,9.336,,,,,
369,06/13/20 12:00:00 AM,9.139,,,,,
370,06/13/20 01:00:00 AM,8.965,,,,,
371,06/13/20 02:00:00 AM,8.841,,,,,
372,06/13/20 03:00:00 AM,8.742,,,,,
373,06/13/20 04:00:00 AM,8.618,,,,,
374,06/13/20 05:00:00 AM,8.469,,,,,
375,06/13/20 06:00:00 AM,8.344,,,,,
376,06/13/20 07:00:00 AM,8.295,,,,,
377,06/13/20 08:00:00 AM,8.270,,,,,
378,06/13/20 09:00:00 AM,8.270,,,,,
379,06/13/20 10:00:00 AM,8.394,,,,,
380,06/13/20 11:00:00 AM,8.618,,,,,
381,06/13/20 12:00:00 PM,8.941,,,,,
382,06/13/20 01:00:00 PM,9.213,,,,,
383,06/13/20 02:00:00 PM,9.509,,,,,
384,06/13/20 03:00:00 PM,9.854,,,,,
385,06/13/20 04:00:00 PM,10.149,,,,,
386,06/13/20 05:00:00 PM,10.026,,,,,
387,06/13/20 06:00:00 PM,9.829,,,,,
388,06/13/20 07:00:00 PM,9.731,,,,,
389,06/13/20 08:00:00 PM,9.632,,,,,
390,06/13/20 09:00:00 PM,9.460,,,,,
391,06/13/20 10:00:00 PM,9.262,,,,,
392,06/13/20 11:00:00 PM,9.139,,,,,
393,06/14/20 12:00:00 AM,9.040,,,,,
394,06/14/20 01:00:00 AM,8.965,,,,,
395,06/14/20 02:00:00 AM,8.891,,,,,
396,06/14/20 03:00:00 AM,8.792,,,,,
397,06/14/20 04:00:00 AM,8.643,,,,,
398,06/14/20 05:00:00 AM,8.469,,,,,
399,06/14/20 06:00:00 AM,8.319,,,,,
400,06/14/20 07:00:00 AM,8.195,,,,,
401,06/14/20 08:00:00 AM,8.070,,,,,
402,06/14/20 09:00:00 AM,8.020,,,,,
403,06/14/20 10:00:00 AM,7.945,,,,,
404,06/14/20 11:00:00 AM,7.895,,,,,
405,06/14/20 12:00:00 PM,7.895,,,,,
406,06/14/20 01:00:00 PM,7.970,,,,,
407,06/14/20 02:00:00 PM,8.170,,,,,
408,06/14/20 03:00:00 PM,8.593,,,,,
409,06/14/20 04:00:00 PM,9.040,,,,,
410,06/14/20 05:00:00 PM,9.361,,,,,
411,06/14/20 06:00:00 PM,9.608,,,,,
412,06/14/20 07:00:00 PM,9.756,,,,,
413,06/14/20 08:00:00 PM,9.879,,,,,
414,06/14/20 09:00:00 PM,9.928,,,,,
415,06/14/20 10:00:00 PM,9.854,,,,,
416,06/14/20 11:00:00 PM,9.706,,,,,
417,06/15/20 12:00:00 AM,9.534,,,,,
418,06/15/20 01:00:00 AM,9.410,,,,,
419,06/15/20 02:00:00 AM,9.287,,,,,
420,06/15/20 03:00:00 AM,9.213,,,,,
421,06/15/20 04:00:00 AM,9.163,,,,,
422,06/15/20 05:00:00 AM,9.089,,,,,
423,06/15/20 06:00:00 AM,8.990,,,,,
424,06/15/20 07:00:00 AM,8.866,,,,,
425,06/15/20 08:00:00 AM,8.817,,,,,
426,06/15/20 09:00:00 AM,8.891,,,,,
427,06/15/20 10:00:00 AM,9.064,,,,,
428,06/15/20 11:00:00 AM,9.336,,,,,
429,06/15/20 12:00:00 PM,9.706,,,,,
430,06/15/20 01:00:00 PM,9.903,,,,,
431,06/15/20 02:00:00 PM,10.124,,,,,
432,06/15/20 03:00:00 PM,10.590,,,,,
433,06/15/20 04:00:00 PM,10.907,,,,,
434,06/15/20 05:00:00 PM,10.687,,,,,
435,06/15/20 06:00:00 PM,10.541,,,,,
436,06/15/20 07:00:00 PM,10.467,,,,,
437,06/15/20 08:00:00 PM,10.369,,,,,
438,06/15/20 09:00:00 PM,10.173,,,,,
439,06/15/20 10:00:00 PM,9.952,,,,,
440,06/15/20 11:00:00 PM,9.706,,,,,
441,06/16/20 12:00:00 AM,9.485,,,,,
442,06/16/20 01:00:00 AM,9.312,,,,,
443,06/16/20 02:00:00 AM,9.163,,,,,
444,06/16/20 03:00:00 AM,9.015,,,,,
445,06/16/20 04:00:00 AM,8.891,,,,,
446,06/16/20 05:00:00 AM,8.717,,,,,
447,06/16/20 06:00:00 AM,8.543,,,,,
448,06/16/20 07:00:00 AM,8.444,,,,,
449,06/16/20 08:00:00 AM,8.319,,,,,
450,06/16/20 09:00:00 AM,8.369,,,,,
451,06/16/20 10:00:00 AM,8.543,,,,,
452,06/16/20 11:00:00 AM,8.767,,,,,
453,06/16/20 12:00:00 PM,9.064,,,,,
454,06/16/20 01:00:00 PM,9.386,,,,,
455,06/16/20 02:00:00 PM,9.805,,,,,
456,06/16/20 03:00:00 PM,10.222,,,,,
457,06/16/20 04:00:00 PM,10.443,,,,,
458,06/16/20 05:00:00 PM,10.687,,,,,
459,06/16/20 06:00:00 PM,11.005,,,,,
460,06/16/20 07:00:00 PM,10.980,,,,,
461,06/16/20 08:00:00 PM,10.907,,,,,
462,06/16/20 09:00:00 PM,10.883,,,,,
463,06/16/20 10:00:00 PM,10.834,,,,,
464,06/16/20 11:00:00 PM,10.712,,,,,
465,06/17/20 12:00:00 AM,10.565,,,,,
466,06/17/20 01:00:00 AM,10.443,,,,,
467,06/17/20 02:00:00 AM,10.247,,,,,
468,06/17/20 03:00:00 AM,10.051,,,,,
469,06/17/20 04:00:00 AM,9.879,,,,,
470,06/17/20 05:00:00 AM,9.731,,,,,
471,06/17/20 06:00:00 AM,9.632,,,,,
472,06/17/20 07:00:00 AM,9.509,,,,,
473,06/17/20 08:00:00 AM,9.435,,,,,
474,06/17/20 09:00:00 AM,9.435,,,,,
475,06/17/20 10:00:00 AM,9.583,,,,,
476,06/17/20 11:00:00 AM,9.805,,,,,
477,06/17/20 12:00:00 PM,10.051,,,,,
478,06/17/20 01:00:00 PM,10.271,,,,,
479,06/17/20 02:00:00 PM,10.590,,,,,
480,06/17/20 03:00:00 PM,10.956,,,,,
481,06/17/20 04:00:00 PM,11.151,,,,,
482,06/17/20 05:00:00 PM,11.321,,,,,
483,06/17/20 06:00:00 PM,11.516,,,,,
484,06/17/20 07:00:00 PM,11.613,,,,,
485,06/17/20 08:00:00 PM,11.662,,,,,
486,06/17/20 09:00:00 PM,11.516,,,,,
487,06/17/20 10:00:00 PM,11.297,,,,,
488,06/17/20 11:00:00 PM,11.053,,,,,
489,06/18/20 12:00:00 AM,10.907,,,,,
490,06/18/20 01:00:00 AM,10.810,,,,,
491,06/18/20 02:00:00 AM,10.663,,,,,
492,06/18/20 03:00:00 AM,10.516,,,,,
493,06/18/20 04:00:00 AM,10.320,,,,,
494,06/18/20 05:00:00 AM,10.124,,,,,
495,06/18/20 06:00:00 AM,9.903,,,,,
496,06/18/20 07:00:00 AM,9.706,,,,,
497,06/18/20 08:00:00 AM,9.583,,,,,
498,06/18/20 09:00:00 AM,9.534,,,,,
499,06/18/20 10:00:00 AM,9.682,,,,,
500,06/18/20 11:00:00 AM,9.879,,,,,
501,06/18/20 12:00:00 PM,10.026,,,,,
502,06/18/20 01:00:00 PM,10.247,,,,,
503,06/18/20 02:00:00 PM,10.614,,,,,
504,06/18/20 03:00:00 PM,10.932,,,,,
505,06/18/20 04:00:00 PM,11.102,,,,,
506,06/18/20 05:00:00 PM,11.394,,,,,
507,06/18/20 06:00:00 PM,11.419,,,,,
508,06/18/20 07:00:00 PM,11.589,,,,,
509,06/18/20 08:00:00 PM,11.589,,,,,
510,06/18/20 09:00:00 PM,11.394,,,,,
511,06/18/20 10:00:00 PM,11.273,,,,,
512,06/18/20 11:00:00 PM,11.151,,,,,
513,06/19/20 12:00:00 AM,10.956,,,,,
514,06/19/20 01:00:00 AM,10.736,,,,,
515,06/19/20 02:00:00 AM,10.565,,,,,
516,06/19/20 03:00:00 AM,10.369,,,,,
517,06/19/20 04:00:00 AM,10.222,,,,,
518,06/19/20 05:00:00 AM,10.124,,,,,
519,06/19/20 06:00:00 AM,10.001,,,,,
520,06/19/20 07:00:00 AM,9.854,,,,,
521,06/19/20 08:00:00 AM,9.756,,,,,
522,06/19/20 09:00:00 AM,9.682,,,,,
523,06/19/20 10:00:00 AM,9.608,,,,,
524,06/19/20 11:00:00 AM,9.509,,,,,
525,06/19/20 12:00:00 PM,9.410,,,,,
526,06/19/20 01:00:00 PM,9.287,,,,,
